date,MotelName,LoSa,max_price
2016-07-24 17:00:00.0,Merlin Por Motel,MX,0.9641
2016-01-24 00:00:00.0,Merlin Por Motel,US,0.5386
2016-07-08 04:00:00.0,Merlin Por Motel,CA,0.9918
2016-04-16 07:00:00.0,Merlin Por Motel,MX,1.892
2016-05-09 11:00:00.0,Merlin Por Motel,MX,1.8972
2016-07-09 23:00:00.0,Merlin Por Motel,CA,0.9202
2016-06-21 10:00:00.0,Merlin Por Motel,CA,1.1991
2015-10-07 22:00:00.0,Merlin Por Motel,MX,1.4263
2015-11-12 23:00:00.0,Merlin Por Motel,US,1.8355
2016-02-04 03:00:00.0,Merlin Por Motel,MX,1.6951
2016-05-19 06:00:00.0,Merlin Por Motel,CA,1.9851
2016-04-01 10:00:00.0,Merlin Por Motel,US,1.2422
2016-05-31 13:00:00.0,Merlin Por Motel,MX,1.4358
2015-11-30 02:00:00.0,Merlin Por Motel,CA,1.3317
2016-05-01 20:00:00.0,Merlin Por Motel,US,1.6386
2016-06-18 12:00:00.0,Merlin Por Motel,CA,1.1275
2016-03-28 23:00:00.0,Merlin Por Motel,MX,1.9227
2016-07-27 07:00:00.0,Merlin Por Motel,CA,1.9998
2016-02-26 17:00:00.0,Merlin Por Motel,MX,1.6253
2016-02-21 21:00:00.0,Merlin Por Motel,MX,1.5925
2015-12-14 11:00:00.0,Merlin Por Motel,MX,1.6961
2015-10-12 12:00:00.0,Merlin Por Motel,US,1.8798
2016-04-03 13:00:00.0,Merlin Por Motel,CA,1.0172
2015-12-18 01:00:00.0,Merlin Por Motel,CA,1.3201
2015-10-10 06:00:00.0,Merlin Por Motel,MX,1.6656
2015-09-17 10:00:00.0,Merlin Por Motel,US,1.3075
2016-01-28 21:00:00.0,Merlin Por Motel,CA,1.5615
2016-01-21 09:00:00.0,Merlin Por Motel,US,1.6199
2016-07-01 10:00:00.0,Merlin Por Motel,CA,1.3041
2016-05-05 14:00:00.0,Merlin Por Motel,US,2.0182
2016-02-29 00:00:00.0,Merlin Por Motel,MX,0.8573
2016-01-15 01:00:00.0,Merlin Por Motel,CA,1.2999
2016-04-17 08:00:00.0,Merlin Por Motel,CA,1.6483
2015-08-22 14:00:00.0,Merlin Por Motel,MX,1.6702
2015-12-27 01:00:00.0,Merlin Por Motel,US,1.6138
2016-01-29 10:00:00.0,Merlin Por Motel,CA,1.5957
2016-03-02 14:00:00.0,Merlin Por Motel,US,1.465
2016-04-16 04:00:00.0,Merlin Por Motel,US,1.4834
2016-06-02 08:00:00.0,Merlin Por Motel,US,1.4337
2016-06-26 08:00:00.0,Merlin Por Motel,US,1.5456
2016-03-14 13:00:00.0,Merlin Por Motel,US,1.008
2015-09-01 14:00:00.0,Merlin Por Motel,US,1.3082
2015-10-04 22:00:00.0,Merlin Por Motel,CA,1.6978
2016-07-29 02:00:00.0,Merlin Por Motel,MX,1.0027
2016-03-25 23:00:00.0,Merlin Por Motel,MX,1.949
2015-12-11 02:00:00.0,Merlin Por Motel,MX,1.4599
2015-09-21 10:00:00.0,Merlin Por Motel,CA,1.9573
2016-01-28 17:00:00.0,Merlin Por Motel,CA,1.6821
2015-10-02 09:00:00.0,Merlin Por Motel,CA,1.7433
2015-12-31 05:00:00.0,Merlin Por Motel,CA,1.7769
2015-08-21 16:00:00.0,Merlin Por Motel,CA,1.8225
2016-05-15 19:00:00.0,Merlin Por Motel,MX,1.3936
2015-12-05 02:00:00.0,Merlin Por Motel,US,1.4534
2016-03-20 13:00:00.0,Merlin Por Motel,US,1.4309
2016-07-24 10:00:00.0,Merlin Por Motel,MX,1.8886
2015-09-28 18:00:00.0,Merlin Por Motel,US,1.6056
2015-09-29 02:00:00.0,Merlin Por Motel,MX,1.8186
2015-09-16 09:00:00.0,Merlin Por Motel,CA,1.2649
2016-04-23 00:00:00.0,Merlin Por Motel,CA,1.7345
2016-03-04 05:00:00.0,Merlin Por Motel,US,1.5898
2016-06-04 12:00:00.0,Merlin Por Motel,CA,1.3614
2015-08-22 12:00:00.0,Merlin Por Motel,CA,1.1047
2016-01-31 00:00:00.0,Merlin Por Motel,US,1.3009
2016-07-20 04:00:00.0,Merlin Por Motel,CA,1.5754
2016-07-05 01:00:00.0,Merlin Por Motel,US,0.5742
2016-05-10 08:00:00.0,Merlin Por Motel,US,1.4045
2016-06-23 09:00:00.0,Merlin Por Motel,MX,1.8204
2015-10-20 16:00:00.0,Merlin Por Motel,US,1.6441
2016-02-25 04:00:00.0,Merlin Por Motel,MX,1.8993
2015-10-27 05:00:00.0,Merlin Por Motel,US,1.6559
2016-03-23 06:00:00.0,Merlin Por Motel,CA,1.2671
2015-12-20 11:00:00.0,Merlin Por Motel,US,1.6854
2015-09-08 18:00:00.0,Merlin Por Motel,CA,1.872
2015-08-14 20:00:00.0,Merlin Por Motel,MX,1.8257
2015-12-11 10:00:00.0,Merlin Por Motel,CA,1.8009
2016-07-02 02:00:00.0,Merlin Por Motel,US,0.828
2016-06-09 02:00:00.0,Merlin Por Motel,CA,1.4242
2015-10-25 03:00:00.0,Merlin Por Motel,MX,1.7722
2015-09-17 11:00:00.0,Merlin Por Motel,CA,1.8075
2015-10-06 16:00:00.0,Merlin Por Motel,US,1.8382
2015-10-14 17:00:00.0,Merlin Por Motel,CA,1.7039
2016-03-24 12:00:00.0,Merlin Por Motel,US,1.2627
2015-10-18 14:00:00.0,Merlin Por Motel,MX,1.6241
2016-04-07 15:00:00.0,Merlin Por Motel,US,0.7717
2016-01-04 00:00:00.0,Merlin Por Motel,CA,1.2486
2016-07-24 01:00:00.0,Merlin Por Motel,MX,1.2013
2015-12-06 02:00:00.0,Merlin Por Motel,US,0.957
2016-01-07 16:00:00.0,Merlin Por Motel,MX,1.2819
2015-12-16 19:00:00.0,Merlin Por Motel,MX,1.5221
2016-08-03 00:00:00.0,Merlin Por Motel,US,1.4682
2015-10-10 07:00:00.0,Merlin Por Motel,CA,1.4058
2016-06-29 09:00:00.0,Merlin Por Motel,MX,1.1773
2015-10-01 07:00:00.0,Merlin Por Motel,US,1.8374
2016-07-20 11:00:00.0,Merlin Por Motel,MX,1.3209
2015-11-09 16:00:00.0,Merlin Por Motel,MX,0.939
2015-08-21 22:00:00.0,Merlin Por Motel,CA,1.7878
2016-03-14 22:00:00.0,Merlin Por Motel,CA,1.4303
2015-08-29 23:00:00.0,Merlin Por Motel,MX,1.7304
2016-01-20 06:00:00.0,Merlin Por Motel,MX,1.505
2015-11-07 10:00:00.0,Merlin Por Motel,MX,1.3646
2015-12-21 20:00:00.0,Merlin Por Motel,MX,0.815
2015-08-12 01:00:00.0,Merlin Por Motel,US,1.519
2015-10-11 15:00:00.0,Merlin Por Motel,CA,1.8968
2015-11-15 18:00:00.0,Merlin Por Motel,US,0.7331
2015-10-18 01:00:00.0,Merlin Por Motel,CA,1.5072
2015-11-17 08:00:00.0,Merlin Por Motel,US,1.6839
2016-05-23 15:00:00.0,Merlin Por Motel,CA,1.1635
2016-04-29 20:00:00.0,Merlin Por Motel,CA,1.8889
2015-11-22 01:00:00.0,Merlin Por Motel,CA,1.1617
2016-01-31 03:00:00.0,Merlin Por Motel,CA,1.5391
2015-09-24 13:00:00.0,Merlin Por Motel,US,1.847
2016-01-21 20:00:00.0,Merlin Por Motel,US,1.2943
2016-04-22 06:00:00.0,Merlin Por Motel,CA,1.658
2016-07-28 14:00:00.0,Merlin Por Motel,MX,1.6176
2015-11-27 17:00:00.0,Merlin Por Motel,MX,0.9619
2016-03-02 13:00:00.0,Merlin Por Motel,CA,1.8522
2015-11-27 05:00:00.0,Merlin Por Motel,US,1.1819
2016-05-25 16:00:00.0,Merlin Por Motel,MX,1.7477
2016-07-15 14:00:00.0,Merlin Por Motel,MX,1.5853
2015-12-01 22:00:00.0,Merlin Por Motel,CA,2.0141
2016-07-09 20:00:00.0,Merlin Por Motel,MX,1.0349
2015-12-03 10:00:00.0,Merlin Por Motel,MX,1.6973
2016-07-24 16:00:00.0,Merlin Por Motel,MX,1.5557
2015-10-31 01:00:00.0,Merlin Por Motel,CA,1.4015
2016-03-19 03:00:00.0,Merlin Por Motel,CA,1.5916
2015-10-06 17:00:00.0,Merlin Por Motel,CA,1.1817
2016-06-03 09:00:00.0,Merlin Por Motel,MX,0.6872
2015-09-30 03:00:00.0,Merlin Por Motel,US,1.6993
2016-03-31 03:00:00.0,Merlin Por Motel,MX,1.4489
2016-01-09 10:00:00.0,Merlin Por Motel,MX,1.5241
2016-04-02 14:00:00.0,Merlin Por Motel,CA,1.353
2015-11-06 15:00:00.0,Merlin Por Motel,CA,0.7538
2015-09-27 21:00:00.0,Merlin Por Motel,MX,1.6928
2016-01-06 13:00:00.0,Merlin Por Motel,MX,1.4175
2015-09-23 11:00:00.0,Big River Copacabana Inn,MX,1.845
2016-02-11 16:00:00.0,Big River Copacabana Inn,US,1.7352
2016-06-21 15:00:00.0,Big River Copacabana Inn,MX,1.6714
2015-11-12 01:00:00.0,Big River Copacabana Inn,MX,1.8216
2016-03-05 18:00:00.0,Big River Copacabana Inn,US,1.2201
2016-02-10 23:00:00.0,Big River Copacabana Inn,MX,0.9391
2016-03-25 05:00:00.0,Big River Copacabana Inn,US,0.0
2016-03-25 05:00:00.0,Big River Copacabana Inn,MX,0.0
2016-03-25 05:00:00.0,Big River Copacabana Inn,CA,0.0
2015-08-22 05:00:00.0,Big River Copacabana Inn,CA,1.0751
2016-06-15 11:00:00.0,Big River Copacabana Inn,US,0.7049
2016-03-22 15:00:00.0,Big River Copacabana Inn,CA,1.4981
2015-08-27 21:00:00.0,Big River Copacabana Inn,MX,1.664
2016-07-17 22:00:00.0,Big River Copacabana Inn,US,1.423
2016-03-13 07:00:00.0,Big River Copacabana Inn,MX,1.2225
2016-05-05 13:00:00.0,Big River Copacabana Inn,MX,0.9021
2016-07-13 19:00:00.0,Big River Copacabana Inn,CA,1.5085
2016-04-03 19:00:00.0,Big River Copacabana Inn,US,0.7782
2016-07-26 04:00:00.0,Big River Copacabana Inn,MX,1.1244
2015-11-30 10:00:00.0,Big River Copacabana Inn,MX,1.3442
2016-04-27 13:00:00.0,Big River Copacabana Inn,MX,1.2707
2015-11-03 21:00:00.0,Big River Copacabana Inn,MX,1.995
2016-05-19 00:00:00.0,Big River Copacabana Inn,CA,1.8948
2015-08-18 19:00:00.0,Big River Copacabana Inn,CA,1.4345
2015-11-19 03:00:00.0,Big River Copacabana Inn,US,1.2496
2016-02-13 04:00:00.0,Big River Copacabana Inn,CA,1.7478
2016-04-03 07:00:00.0,Big River Copacabana Inn,US,1.7576
2016-03-13 10:00:00.0,Big River Copacabana Inn,MX,1.8585
2016-08-03 16:00:00.0,Big River Copacabana Inn,US,1.7843
2015-08-31 22:00:00.0,Big River Copacabana Inn,MX,1.6929
2015-11-30 21:00:00.0,Big River Copacabana Inn,US,0.6517
2016-05-18 02:00:00.0,Big River Copacabana Inn,CA,1.8671
2016-06-07 05:00:00.0,Big River Copacabana Inn,CA,1.1465
2016-06-19 07:00:00.0,Big River Copacabana Inn,MX,1.7056
2016-02-16 10:00:00.0,Big River Copacabana Inn,CA,0.9
2016-07-04 21:00:00.0,Big River Copacabana Inn,MX,1.6145
2015-11-12 00:00:00.0,Big River Copacabana Inn,MX,1.7149
2015-10-09 03:00:00.0,Big River Copacabana Inn,US,1.4263
2016-04-29 17:00:00.0,Big River Copacabana Inn,US,1.1713
2015-12-18 22:00:00.0,Big River Copacabana Inn,CA,0.8737
2015-11-01 15:00:00.0,Big River Copacabana Inn,US,0.8645
2016-01-20 18:00:00.0,Big River Copacabana Inn,US,1.7087
2016-04-30 17:00:00.0,Big River Copacabana Inn,MX,1.536
2016-01-26 02:00:00.0,Big River Copacabana Inn,MX,1.7968
2016-07-15 04:00:00.0,Big River Copacabana Inn,CA,1.3498
2016-06-25 05:00:00.0,Big River Copacabana Inn,US,1.749
2015-10-03 19:00:00.0,Big River Copacabana Inn,CA,0.9594
2015-10-11 20:00:00.0,Big River Copacabana Inn,US,1.5689
2015-12-18 21:00:00.0,Big River Copacabana Inn,CA,0.8046
2015-12-15 16:00:00.0,Big River Copacabana Inn,CA,1.1771
2016-03-30 18:00:00.0,Big River Copacabana Inn,MX,1.3136
2016-07-16 21:00:00.0,Big River Copacabana Inn,CA,1.847
2016-04-04 02:00:00.0,Big River Copacabana Inn,US,1.5102
2015-12-07 04:00:00.0,Big River Copacabana Inn,US,1.424
2016-02-16 00:00:00.0,Big River Copacabana Inn,US,0.7418
2016-05-20 08:00:00.0,Big River Copacabana Inn,CA,0.7911
2016-02-08 06:00:00.0,Big River Copacabana Inn,CA,0.7983
2015-10-06 08:00:00.0,Big River Copacabana Inn,CA,1.7683
2016-07-04 13:00:00.0,Big River Copacabana Inn,MX,0.8694
2016-01-14 03:00:00.0,Big River Copacabana Inn,US,0.8167
2015-08-18 08:00:00.0,Big River Copacabana Inn,CA,1.0384
2016-03-08 22:00:00.0,Big River Copacabana Inn,CA,2.0036
2015-08-14 11:00:00.0,Big River Copacabana Inn,CA,1.7568
2015-12-27 14:00:00.0,Big River Copacabana Inn,US,0.9636
2015-10-06 05:00:00.0,Big River Copacabana Inn,US,1.5608
2015-11-03 15:00:00.0,Big River Copacabana Inn,US,1.1691
2015-10-01 01:00:00.0,Big River Copacabana Inn,US,1.2467
2016-06-10 01:00:00.0,Big River Copacabana Inn,MX,2.055
2016-01-03 16:00:00.0,Big River Copacabana Inn,MX,1.0991
2015-10-20 22:00:00.0,Big River Copacabana Inn,CA,1.57
2015-09-02 03:00:00.0,Big River Copacabana Inn,CA,1.0428
2015-10-23 03:00:00.0,Big River Copacabana Inn,CA,1.3969
2016-07-28 01:00:00.0,Big River Copacabana Inn,US,0.4637
2015-11-17 21:00:00.0,Big River Copacabana Inn,MX,1.6975
2015-12-20 20:00:00.0,Big River Copacabana Inn,US,1.8401
2016-04-03 17:00:00.0,Big River Copacabana Inn,MX,1.7277
2015-12-03 18:00:00.0,Big River Copacabana Inn,US,1.4147
2016-08-03 23:00:00.0,Big River Copacabana Inn,CA,1.7366
2016-07-06 00:00:00.0,Big River Copacabana Inn,US,0.3721
2016-03-15 07:00:00.0,Big River Copacabana Inn,MX,1.4133
2016-04-18 07:00:00.0,Big River Copacabana Inn,MX,0.8762
2015-12-31 12:00:00.0,Big River Copacabana Inn,CA,1.0272
2016-05-18 20:00:00.0,Big River Copacabana Inn,US,1.5312
2016-04-12 01:00:00.0,Big River Copacabana Inn,US,1.8211
2015-09-26 10:00:00.0,Big River Copacabana Inn,US,1.4591
2016-03-15 09:00:00.0,Big River Copacabana Inn,CA,1.4571
2015-10-13 15:00:00.0,Big River Copacabana Inn,CA,0.951
2015-10-25 16:00:00.0,Big River Copacabana Inn,CA,1.7425
2015-10-13 22:00:00.0,Big River Copacabana Inn,MX,1.593
2016-02-19 15:00:00.0,Big River Copacabana Inn,CA,1.7493
2016-07-19 15:00:00.0,Big River Copacabana Inn,US,1.6635
2016-04-24 20:00:00.0,Big River Copacabana Inn,CA,0.759
2015-10-16 00:00:00.0,Big River Copacabana Inn,MX,1.9005
2016-07-27 18:00:00.0,Big River Copacabana Inn,MX,0.7178
2016-02-01 05:00:00.0,Big River Copacabana Inn,MX,1.3062
2016-04-20 10:00:00.0,Big River Copacabana Inn,US,1.0476
2016-06-02 13:00:00.0,Big River Copacabana Inn,CA,1.5282
2016-04-17 13:00:00.0,Big River Copacabana Inn,US,1.6812
2016-07-01 00:00:00.0,Big River Copacabana Inn,MX,1.0948
2016-02-28 18:00:00.0,Big River Copacabana Inn,CA,1.2167
2015-08-13 09:00:00.0,Big River Copacabana Inn,MX,1.5343
2016-06-16 18:00:00.0,Big River Copacabana Inn,MX,1.0823
2016-02-20 03:00:00.0,Big River Copacabana Inn,CA,1.602
2016-07-23 07:00:00.0,Big River Copacabana Inn,US,1.26
2015-12-21 22:00:00.0,Big River Copacabana Inn,US,1.0662
2016-06-27 06:00:00.0,Big River Copacabana Inn,CA,1.4098
2015-10-07 20:00:00.0,Big River Copacabana Inn,MX,1.1374
2016-02-17 04:00:00.0,Big River Copacabana Inn,CA,1.576
2015-11-13 11:00:00.0,Big River Copacabana Inn,CA,1.7291
2015-08-19 16:00:00.0,Big River Copacabana Inn,US,1.7538
2016-07-23 16:00:00.0,Big River Copacabana Inn,MX,1.5592
2016-07-20 20:00:00.0,Big River Copacabana Inn,US,1.5246
2016-05-10 22:00:00.0,Big River Copacabana Inn,US,1.3818
2015-08-16 03:00:00.0,Big River Copacabana Inn,CA,1.662
2015-09-11 08:00:00.0,Big River Copacabana Inn,MX,1.94
2015-08-27 20:00:00.0,Big River Copacabana Inn,CA,1.37
2015-12-23 16:00:00.0,Big River Copacabana Inn,CA,1.0902
2016-06-13 18:00:00.0,Big River Copacabana Inn,CA,1.1002
2016-03-17 00:00:00.0,Big River Copacabana Inn,CA,1.345
2016-06-18 02:00:00.0,Big River Copacabana Inn,CA,1.3041
2016-04-20 17:00:00.0,Big River Copacabana Inn,MX,0.9197
2016-03-26 20:00:00.0,Big River Copacabana Inn,CA,1.915
2016-06-21 01:00:00.0,Big River Copacabana Inn,US,1.536
2016-06-01 05:00:00.0,Big River Copacabana Inn,MX,0.9337
2016-05-19 01:00:00.0,Big River Copacabana Inn,CA,1.6392
2016-05-10 00:00:00.0,Big River Copacabana Inn,MX,1.4338
2016-04-08 14:00:00.0,Big River Copacabana Inn,CA,1.772
2016-04-18 00:00:00.0,Big River Copacabana Inn,MX,1.5358
2016-07-31 04:00:00.0,Big River Copacabana Inn,MX,1.9934
2015-11-25 13:00:00.0,Big River Copacabana Inn,CA,0.6645
2015-10-05 19:00:00.0,Big River Copacabana Inn,CA,1.2978
2015-09-12 21:00:00.0,Big River Copacabana Inn,CA,1.594
2015-12-23 21:00:00.0,Big River Copacabana Inn,CA,1.7599
2015-08-30 23:00:00.0,Big River Copacabana Inn,US,0.9959
2016-07-08 05:00:00.0,Big River Copacabana Inn,MX,1.9326
2015-11-04 08:00:00.0,Big River Copacabana Inn,MX,1.2264
2016-02-06 13:00:00.0,Big River Copacabana Inn,US,1.7391
2016-06-16 14:00:00.0,Big River Copacabana Inn,MX,1.7444
2016-02-06 20:00:00.0,Big River Copacabana Inn,US,1.5908
2016-01-28 01:00:00.0,Big River Copacabana Inn,US,1.7513
2015-09-03 13:00:00.0,Big River Copacabana Inn,US,1.7117
2016-01-30 21:00:00.0,Big River Copacabana Inn,CA,1.9475
2015-12-09 00:00:00.0,Big River Copacabana Inn,MX,1.911
2016-07-02 05:00:00.0,Big River Copacabana Inn,CA,1.3695
2015-08-20 08:00:00.0,Big River Copacabana Inn,US,1.7202
2015-12-22 22:00:00.0,Big River Copacabana Inn,MX,1.6447
2015-10-18 17:00:00.0,Big River Copacabana Inn,US,1.6767
2015-10-21 17:00:00.0,Big River Copacabana Inn,US,1.3695
2016-05-01 00:00:00.0,Big River Copacabana Inn,MX,1.0649
2016-01-25 17:00:00.0,Big River Copacabana Inn,US,1.5808
2015-09-23 14:00:00.0,Big River Copacabana Inn,CA,1.3804
2015-10-26 01:00:00.0,Big River Copacabana Inn,US,1.0263
2016-02-26 15:00:00.0,Big River Copacabana Inn,US,1.957
2016-06-02 20:00:00.0,Big River Copacabana Inn,MX,1.7489
2016-05-29 01:00:00.0,Big River Copacabana Inn,MX,0.974
2016-05-15 04:00:00.0,Big River Copacabana Inn,MX,0.7129
2015-11-17 02:00:00.0,Big River Copacabana Inn,CA,1.9186
2015-11-12 13:00:00.0,Big River Copacabana Inn,MX,1.2536
2016-01-16 02:00:00.0,Big River Copacabana Inn,MX,0.6098
2015-10-16 15:00:00.0,Big River Copacabana Inn,MX,1.1939
2016-07-05 17:00:00.0,Big River Copacabana Inn,MX,1.913
2016-01-31 17:00:00.0,Big River Copacabana Inn,CA,1.2313
2016-01-23 21:00:00.0,Big River Copacabana Inn,MX,1.591
2016-02-02 01:00:00.0,Big River Copacabana Inn,MX,1.3808
2015-10-05 11:00:00.0,Big River Copacabana Inn,US,1.7373
2016-02-26 20:00:00.0,Big River Copacabana Inn,US,1.7821
2016-03-13 00:00:00.0,Big River Copacabana Inn,CA,0.9802
2015-10-25 07:00:00.0,Big River Copacabana Inn,CA,1.4592
2016-01-08 08:00:00.0,Big River Copacabana Inn,MX,0.7433
2016-02-13 10:00:00.0,Big River Copacabana Inn,US,1.0226
2016-05-11 08:00:00.0,Big River Copacabana Inn,MX,1.8097
2016-03-18 16:00:00.0,Big River Copacabana Inn,US,0.5478
2015-10-18 03:00:00.0,Big River Copacabana Inn,CA,0.863
2016-02-20 15:00:00.0,Big River Copacabana Inn,US,0.9188
2015-08-15 04:00:00.0,Big River Copacabana Inn,US,1.6159
2015-10-19 04:00:00.0,Big River Copacabana Inn,CA,1.0269
2016-04-16 17:00:00.0,Big River Copacabana Inn,CA,1.5424
2015-12-01 19:00:00.0,Big River Copacabana Inn,US,1.3213
2015-11-20 02:00:00.0,Big River Copacabana Inn,MX,1.4601
2015-08-11 06:00:00.0,Big River Copacabana Inn,US,1.2158
2016-01-23 09:00:00.0,Big River Copacabana Inn,MX,1.7347
2016-01-31 22:00:00.0,Big River Copacabana Inn,MX,0.818
2016-03-03 09:00:00.0,Big River Copacabana Inn,CA,1.6731
2016-06-19 11:00:00.0,Big River Copacabana Inn,MX,0.96
2016-07-23 15:00:00.0,Big River Copacabana Inn,CA,1.2253
2016-05-07 00:00:00.0,Big River Copacabana Inn,MX,1.6964
2016-05-04 22:00:00.0,Big River Copacabana Inn,US,1.7218
2016-05-13 01:00:00.0,Big River Copacabana Inn,US,1.4711
2016-08-02 07:00:00.0,Big River Copacabana Inn,CA,1.0375
2016-01-17 07:00:00.0,Big River Copacabana Inn,MX,1.5782
2016-01-12 10:00:00.0,Big River Copacabana Inn,MX,1.5582
2016-05-09 13:00:00.0,Big River Copacabana Inn,CA,2.0597
2016-07-19 17:00:00.0,Big River Copacabana Inn,MX,0.537
2015-11-16 19:00:00.0,Big River Copacabana Inn,CA,1.9184
2016-03-05 05:00:00.0,Big River Copacabana Inn,US,1.9033
2016-01-30 10:00:00.0,Big River Copacabana Inn,US,1.8272
2016-01-20 00:00:00.0,Big River Copacabana Inn,US,1.4851
2015-12-11 06:00:00.0,Big River Copacabana Inn,CA,1.299
2015-08-31 23:00:00.0,Big River Copacabana Inn,MX,1.3607
2015-11-22 03:00:00.0,Big River Copacabana Inn,US,1.3285
2015-10-15 08:00:00.0,Big River Copacabana Inn,US,1.366
2015-09-05 10:00:00.0,Big River Copacabana Inn,US,0.648
2015-11-20 01:00:00.0,Big River Copacabana Inn,CA,0.8013
2016-05-13 12:00:00.0,Big River Copacabana Inn,CA,1.159
2016-07-29 23:00:00.0,Big River Copacabana Inn,US,1.5193
2016-01-25 01:00:00.0,Big River Copacabana Inn,US,1.6789
2015-08-07 09:00:00.0,Big River Copacabana Inn,MX,1.5959
2015-10-24 11:00:00.0,Big River Copacabana Inn,US,0.3315
2015-10-08 14:00:00.0,Big River Copacabana Inn,CA,1.5826
2015-12-04 07:00:00.0,Big River Copacabana Inn,MX,0.8864
2015-08-20 09:00:00.0,Big River Copacabana Inn,MX,1.7074
2016-03-21 15:00:00.0,Big River Copacabana Inn,US,1.7454
2016-01-04 16:00:00.0,Big River Copacabana Inn,CA,1.5249
2015-12-04 16:00:00.0,Big River Copacabana Inn,US,1.6054
2016-07-13 16:00:00.0,Big River Copacabana Inn,CA,1.3384
2016-01-21 07:00:00.0,Big River Copacabana Inn,CA,1.3936
2016-06-21 03:00:00.0,Big River Copacabana Inn,US,1.8523
2015-09-07 14:00:00.0,Big River Copacabana Inn,US,1.6043
2015-09-26 14:00:00.0,Big River Copacabana Inn,CA,1.3739
2016-06-01 06:00:00.0,Big River Copacabana Inn,CA,1.5548
2016-01-07 18:00:00.0,Big River Copacabana Inn,MX,1.4936
2015-12-16 20:00:00.0,Big River Copacabana Inn,MX,1.1543
2015-12-23 00:00:00.0,Big River Copacabana Inn,CA,1.2025
2016-01-11 07:00:00.0,Big River Copacabana Inn,CA,1.4152
2016-06-26 18:00:00.0,Big River Copacabana Inn,MX,1.6269
2016-07-17 20:00:00.0,Big River Copacabana Inn,CA,1.2231
2016-06-08 23:00:00.0,Big River Copacabana Inn,US,1.6104
2015-10-27 23:00:00.0,Big River Copacabana Inn,US,0.8212
2015-11-09 05:00:00.0,Big River Copacabana Inn,US,1.7109
2015-10-08 20:00:00.0,Big River Copacabana Inn,MX,1.2909
2015-10-06 09:00:00.0,Big River Copacabana Inn,MX,1.938
2015-11-04 15:00:00.0,Big River Copacabana Inn,CA,1.308
2015-12-18 14:00:00.0,Big River Copacabana Inn,US,1.784
2016-07-25 04:00:00.0,Big River Copacabana Inn,CA,1.3694
2016-03-30 15:00:00.0,Big River Copacabana Inn,US,1.4877
2016-03-09 09:00:00.0,Big River Copacabana Inn,MX,0.8497
2016-05-29 15:00:00.0,Big River Copacabana Inn,MX,1.288
2016-04-25 00:00:00.0,Big River Copacabana Inn,US,1.6072
2016-03-24 11:00:00.0,Big River Copacabana Inn,US,1.2528
2015-10-17 03:00:00.0,Big River Copacabana Inn,US,1.6985
2015-08-07 06:00:00.0,Big River Copacabana Inn,MX,1.4458
2016-04-26 20:00:00.0,Big River Copacabana Inn,MX,1.7119
2015-12-27 12:00:00.0,Big River Copacabana Inn,MX,1.1717
2015-08-29 13:00:00.0,Big River Copacabana Inn,CA,1.2988
2016-05-17 00:00:00.0,Big River Copacabana Inn,US,1.5745
2016-01-29 07:00:00.0,Big River Copacabana Inn,MX,1.8581
2015-08-19 18:00:00.0,Big River Copacabana Inn,MX,1.5036
2016-06-20 20:00:00.0,Big River Copacabana Inn,CA,1.816
2015-10-28 06:00:00.0,Big River Copacabana Inn,CA,1.9355
2015-12-20 19:00:00.0,Big River Copacabana Inn,US,1.3749
2016-04-26 22:00:00.0,Big River Copacabana Inn,US,1.6917
2016-05-18 01:00:00.0,Big River Copacabana Inn,CA,1.7242
2015-12-14 10:00:00.0,Big River Copacabana Inn,CA,1.7632
2015-12-06 13:00:00.0,Big River Copacabana Inn,MX,1.9117
2015-12-09 22:00:00.0,Big River Copacabana Inn,CA,0.7743
2016-05-07 06:00:00.0,Big River Copacabana Inn,US,1.6989
2016-02-11 07:00:00.0,Big River Copacabana Inn,MX,1.2959
2016-06-11 07:00:00.0,Big River Copacabana Inn,MX,1.5031
2016-03-13 11:00:00.0,Big River Copacabana Inn,US,1.5642
2016-06-02 17:00:00.0,Big River Copacabana Inn,CA,1.4416
2015-09-26 22:00:00.0,Big River Copacabana Inn,CA,1.498
2016-01-18 04:00:00.0,Big River Copacabana Inn,MX,1.0688
2016-04-11 06:00:00.0,Big River Copacabana Inn,US,1.5147
2015-11-29 11:00:00.0,Big River Copacabana Inn,US,0.9615
2015-09-20 17:00:00.0,Big River Copacabana Inn,MX,1.5875
2015-09-18 09:00:00.0,Big River Copacabana Inn,CA,1.431
2016-02-20 22:00:00.0,Big River Copacabana Inn,CA,1.6839
2015-11-09 08:00:00.0,Big River Copacabana Inn,CA,1.0863
2016-04-23 10:00:00.0,Big River Copacabana Inn,MX,1.6954
2016-03-09 13:00:00.0,Big River Copacabana Inn,CA,0.4591
2015-09-28 20:00:00.0,Big River Copacabana Inn,CA,1.3638
2015-09-06 08:00:00.0,Big River Copacabana Inn,US,1.8473
2015-12-11 22:00:00.0,Big River Copacabana Inn,US,1.9179
2016-05-24 04:00:00.0,Big River Copacabana Inn,MX,1.2083
2016-05-27 10:00:00.0,Big River Copacabana Inn,CA,0.9331
2016-05-21 16:00:00.0,Big River Copacabana Inn,US,1.5138
2015-08-11 18:00:00.0,Big River Copacabana Inn,US,1.6982
2015-09-08 12:00:00.0,Big River Copacabana Inn,CA,1.3122
